amfi_code,date,nav,fund_name,fund_house,scheme_category
,2013-12-26,13.4811,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2013-12-27,13.5024,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2013-12-30,13.5862,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2013-12-31,13.7277,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-01,13.7418,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-02,13.7553,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-03,13.8494,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-06,13.8568,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-07,13.9214,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-08,14.0081,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-09,13.8644,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-10,13.8143,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-13,13.7909,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-14,13.8249,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-15,14.0209,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-16,14.0042,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-17,13.7841,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-20,13.8144,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-21,13.8659,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-22,13.9302,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-23,13.9537,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-24,13.8688,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-27,13.6829,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-28,13.5678,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-29,13.4977,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-30,13.4661,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-01-31,13.6059,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-03,13.4995,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-04,13.4717,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-05,13.5431,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-06,13.5883,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-07,13.5552,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-10,13.7402,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-11,13.6983,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-12,13.6874,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-13,13.678,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-14,13.5948,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-17,13.6423,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-18,13.6801,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-19,13.801,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-20,13.8913,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-21,14.037,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-24,14.1905,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-25,14.2704,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-26,14.1733,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-02-28,14.2102,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-03,14.2753,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-04,14.4166,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-05,14.5448,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-06,14.6678,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-07,14.5275,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-10,14.5576,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-11,14.6449,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-12,14.7175,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-13,14.7121,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-14,14.6527,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-18,14.7961,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-19,14.7118,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-20,14.8045,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-21,14.9389,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-24,14.9833,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-25,15.017,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-26,15.0172,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-27,15.016,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-28,15.1698,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-03-31,15.2761,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-01,15.3236,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-02,15.5261,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-03,15.5016,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-04,15.6554,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-07,15.7238,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-09,15.7721,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-10,15.7832,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-11,15.8805,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-15,15.959,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-16,15.8341,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-17,15.9681,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-21,16.061,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-22,16.1917,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-23,16.2362,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-25,16.2714,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-28,16.3857,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-29,16.4239,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-04-30,16.194,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-02,16.1784,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-05,16.1466,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-06,16.2026,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-07,16.2031,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-08,16.2601,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-09,16.2665,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-12,16.236,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-13,16.318,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-14,16.3868,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-15,16.2742,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-16,16.3354,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-19,16.6375,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-20,17.0756,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-21,17.3618,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-22,17.6336,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-23,17.5799,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-26,17.2722,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-27,17.4244,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-28,17.7014,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-29,17.6411,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-05-30,17.5999,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-02,17.7284,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-03,17.7281,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-04,18.0406,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-05,18.2638,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-06,18.5395,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-09,18.8095,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-10,18.9611,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-11,18.7536,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-12,18.9265,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-13,18.7545,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-16,18.7174,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-17,19.0015,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-18,19.2167,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-19,19.1541,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-20,19.1702,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-23,19.1147,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-24,19.1991,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-25,19.3056,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-26,19.5189,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-27,19.669,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-06-30,20.0705,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-01,20.2237,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-02,20.3994,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-03,20.539,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-04,20.7887,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-07,20.9874,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-08,20.4515,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-09,20.1567,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-10,20.1881,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-11,19.8392,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-14,19.7798,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-15,19.9854,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-16,20.4248,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-17,20.8995,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-18,20.8316,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-21,21.28,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-22,21.363,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-23,21.24,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-24,21.3216,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-25,21.1489,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-28,21.1246,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-30,21.0491,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-07-31,21.0652,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-01,20.8274,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-04,21.1423,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-05,21.1792,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-06,21.2068,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-07,21.1366,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-08,20.9051,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-11,21.0294,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-12,20.9523,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-13,20.4227,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-14,20.6268,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-18,20.9437,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-19,21.1964,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-20,21.5099,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-21,21.8125,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-22,21.898,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-25,21.7299,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-26,21.6681,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-27,22.0752,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-08-28,22.1709,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-01,22.5292,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-02,22.6476,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-03,22.842,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-04,22.8661,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-05,22.9624,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-08,23.31,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-09,23.6853,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-10,23.8862,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-11,24.41,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-12,24.6248,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-15,24.7489,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-16,24.0716,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-17,24.2051,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-18,24.5974,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-19,24.6537,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-22,24.9688,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-23,24.5235,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-24,24.1531,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-25,23.6113,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-26,23.6912,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-29,23.9932,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-09-30,24.2982,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-01,24.1597,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-07,23.9234,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-08,24.0609,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-09,24.0814,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-10,23.7407,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-13,23.8232,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-14,23.7147,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-16,23.2763,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-17,23.3519,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-20,23.3913,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-21,23.54,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-22,23.8185,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-27,23.9115,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-28,24.0775,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-29,24.2092,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-30,24.2267,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-10-31,24.3031,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-03,24.5647,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-05,24.6593,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-07,24.567,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-10,24.7095,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-11,24.92,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-12,25.2255,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-13,25.3732,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-14,25.4694,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-17,25.74,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-18,26.0028,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-19,26.0641,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-20,25.8923,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-21,25.9891,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-24,25.896,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-25,25.3911,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-26,25.6618,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-27,26.0216,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-11-28,26.2402,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-01,26.2093,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-02,26.5928,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-03,27.0697,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-04,27.342,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-05,27.3359,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-08,27.5153,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-09,27.0266,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-10,27.2901,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-11,27.739,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-12,27.4434,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-15,27.3527,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-16,26.791,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-17,26.2936,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-18,27.0853,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-19,27.1556,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-22,27.439,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-23,27.4262,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-24,27.4695,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-26,27.5386,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-29,28.1163,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-30,28.5876,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2014-12-31,29.2084,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-01,29.3671,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-02,29.4253,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-05,29.3031,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-06,28.566,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-07,28.7345,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-08,29.2325,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-09,29.2834,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-12,29.4713,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-13,29.4388,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-14,29.5028,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-15,29.6991,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-16,29.7293,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-19,30.5172,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-20,30.8184,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-21,30.714,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-22,30.7123,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-23,30.4927,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-27,30.5724,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-28,30.7898,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-29,30.7497,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-01-30,30.5936,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-02,30.6145,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-03,30.7745,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-04,30.6731,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-05,30.2614,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-06,29.7377,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-09,29.397,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-10,29.5782,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-11,29.9083,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-12,30.2611,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-13,30.2844,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-16,30.5344,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-18,30.6868,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-19,30.6178,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-20,30.6869,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-23,30.3222,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-24,30.2175,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-25,30.1089,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-26,29.9507,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-02-27,30.2262,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-02,30.5216,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-03,30.8045,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-04,30.6349,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-05,30.6428,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-09,30.4317,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-10,30.3725,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-11,30.4375,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-12,30.686,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-13,30.2599,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-16,30.179,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-17,30.0579,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-18,30.0143,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-19,29.8192,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-20,29.392,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-23,28.911,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-24,28.8295,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-25,28.8366,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-26,28.4267,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-27,28.5473,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-30,29.2627,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-03-31,29.3347,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-01,29.7949,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-06,30.1584,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-07,30.2953,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-08,30.8106,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-09,31.2433,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-10,31.3292,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-13,31.7364,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-15,31.8726,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-16,31.9168,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-17,31.798,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-20,31.0796,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-21,31.0267,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-22,31.0468,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-23,30.9662,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-24,30.2416,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-27,29.674,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-28,29.7529,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-29,30.1521,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-04-30,30.1525,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-05-04,30.6068,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-05-05,30.6932,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-05-06,30.0312,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-05-07,29.4468,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-05-08,29.884,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-05-11,30.6452,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2015-05-12,30.1822,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
